id,locality,p_type,sub_type,price,bedrooms,living_area,equip_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,surface of the plot,state,facades,swim_pool
20294814,namur,apartment,apartment,599000,3,1230,1,0,0,1,53,0,,1283,0,,4,0
20292989,sint-niklaas,apartment,apartment,430000,3,141,0,0,0,1,,0,,141,0,,0,0
20310327,oudenaarde,apartment,apartment,275000,2,86,1,0,0,1,4,0,,90,0,As new,2,1
20310326,oudenaarde,apartment,apartment,292105,2,86,1,0,0,1,4,0,,90,0,As new,2,1
20309174,beveren-waas,apartment,apartment,229000,3,128,1,0,0,1,,0,,128,0,To be done up,2,0
20309171,huy,house,house,149000,2,,1,0,0,0,,0,,0,90,Good,2,0
20309170,knokke-heist,apartment,apartment,815000,3,76,0,0,0,0,,0,,76,0,Just renovated,2,0
20101535,knokke,apartment,apartment,695000,2,96,0,0,0,0,,0,,96,0,As new,0,0
20309167,kortrijk,house,house,229000,3,93,1,0,0,1,6,1,8,107,60,As new,2,0
20309166,jambes,apartment,apartment,179000,1,60,1,0,0,0,,0,,60,0,As new,2,1
20309165,knokke-heist,house,house,945000,4,158,1,0,0,1,,0,,158,166,Just renovated,2,0
20309164,waasmunster,house,villa,595000,4,228,0,0,0,0,,1,1351,1579,1351,As new,4,0
20309163,staden,house,villa,449000,5,262,0,0,0,1,,1,1458,1720,1658,As new,4,1
20309161,herk-de-stad,house,house,265000,3,220,0,0,0,0,,0,,220,1280,To be done up,4,0
20309159,ieper,house,house,340000,4,204,0,0,0,1,35,0,,239,130,As new,2,0
20309154,tielt,house,villa,539000,5,300,1,0,1,1,40,1,1000,1340,1706,To be done up,4,0
20309151,sint-truiden,apartment,apartment-block,295000,6,226,1,0,0,0,,1,154,380,154,To renovate,2,0
20309150,gembloux,apartment,apartment,179000,1,45,1,0,0,0,,0,,45,0,,0,0
20309149,nieuwpoort,house,house,179000,1,52,0,1,0,0,,0,,52,69,,2,0
20154402,sint-amandsberg%20%28gent%29,house,house,299000,2,161,0,0,0,1,,0,,161,504,,0,0
20309148,keumi%C3%89e,house,house,430000,3,153,0,0,0,1,,1,215,368,390,As new,2,0
20309146,woluwe-saint-lambert,other,service-flat,255000,1,60,0,0,0,1,8,0,,68,0,As new,0,0
20309143,diksmuide,house,house,219000,3,149,0,0,0,0,,0,,149,174,,2,0
20309142,antwerpen,apartment,apartment,279500,2,92,1,0,0,1,30,0,,122,0,Good,2,0
20309138,wilrijk,apartment,apartment,260000,1,85,1,0,0,1,3,1,3,91,0,Just renovated,2,1
20309137,oostende,apartment,apartment,419000,2,105,0,0,0,1,14,0,,119,0,Good,0,0
20309136,gistel,house,house,299000,3,126,0,0,0,1,40,1,430,596,522,Good,0,0
20228310,leuven,other,loft,435000,1,73,1,0,0,1,30,0,,103,0,As new,2,0
20228311,leuven,apartment,apartment,435000,1,73,1,0,0,1,30,0,,103,0,As new,2,0
20309132,harelbeke,house,house,215000,2,128,0,0,0,1,,0,,128,116,As new,0,0
20309131,bruxelles,apartment,ground-floor,325000,1,100,1,0,0,1,15,0,,115,0,Just renovated,2,0
20306660,niel,house,house,288000,3,100,1,0,0,1,,0,,100,198,Good,0,0
20300585,beersel,house,house,395000,4,221,1,0,0,0,,0,,221,250,Good,2,0
20309129,halle,house,house,229000,3,123,0,0,0,0,,0,,123,50,,2,0
20304159,thieu,apartment,apartment,165000,1,61,1,0,0,0,,0,,61,0,,0,0
20302718,nieuwpoort,apartment,apartment,365000,1,70,1,0,0,1,,0,,70,0,Good,0,0
20233051,antwerpen,apartment,apartment,139000,2,71,1,0,0,0,,0,,71,0,To be done up,2,0
20264487,antwerpen,apartment,flat-studio,149000,,36,1,0,0,0,,0,,36,0,Just renovated,1,1
20040374,blankenberge,apartment,flat-studio,149000,,60,1,1,0,0,,0,,60,0,Good,0,0
11030997,ixelles,other,kot,150000,1,17,1,1,0,0,,0,,17,0,As new,2,1
11421577,roeselare,apartment,apartment,159000,2,92,1,0,0,1,10,0,,102,0,Good,0,0
20014024,asse,apartment,ground-floor,165000,3,135,0,0,0,0,,1,70,205,0,To renovate,2,1
20123105,montegnee,apartment,apartment,168651,1,53,1,0,0,1,7,0,,60,0,As new,2,0
20123100,montegnee,apartment,apartment,168651,1,54,1,0,0,1,14,0,,68,0,As new,2,0
20090652,antwerpen,apartment,apartment,170000,2,85,1,0,0,1,5,0,,90,0,As new,2,0
11384163,anderlecht,apartment,apartment,175000,2,65,0,0,0,0,,0,,65,0,To renovate,2,1
11475098,herstal,apartment,apartment,175000,3,120,1,0,0,1,17,0,,137,0,To be done up,2,0
11458838,heestert,apartment,apartment,176000,2,137,0,0,0,0,,0,,137,0,Good,2,0
20097771,onze-lieve-vrouw-waver,other,service-flat,179000,1,57,1,0,0,1,6,0,,63,0,Good,2,0
20090665,antwerpen,apartment,apartment,180000,2,85,1,0,0,1,5,0,,90,0,As new,2,0
20217615,antwerpen,apartment,apartment,184900,1,60,1,0,0,0,,0,,60,0,As new,3,0
20235376,sint-stevens-woluwe,apartment,apartment,185000,1,61,1,0,0,1,,0,,61,0,Good,2,1
20238499,antwerpen,apartment,apartment,189000,1,45,1,0,0,0,,0,,45,0,Good,3,0
20157259,de-panne,apartment,apartment,195000,1,45,1,1,0,1,,0,,45,0,Good,0,0
20242572,turnhout,apartment,ground-floor,199000,2,115,0,0,0,0,,1,200,315,0,To renovate,2,0
11343894,oostende,apartment,flat-studio,199000,,47,0,0,0,1,2,0,,49,0,As new,0,0
20123099,montegnee,apartment,apartment,204303,2,80,1,0,0,1,5,0,,85,0,As new,2,0
20123101,montegnee,apartment,apartment,209682,2,78,1,0,0,1,34,0,,112,0,As new,2,0
20149965,waremme,apartment,apartment,210000,2,75,0,0,0,1,4,0,,79,0,Just renovated,2,1
20176668,oostende,apartment,apartment,215000,2,62,0,1,0,1,12,0,,74,0,Good,0,0
20123102,montegnee,apartment,apartment,215303,2,80,1,0,0,1,41,0,,121,0,As new,2,0
20308852,pelt,house,house,319000,3,163,1,0,0,1,,0,,163,900,Good,4,0
20308842,opwijk,house,house,695000,5,245,0,0,0,1,25,1,170,440,429,Good,3,0
20308840,grembergen,house,villa,995000,5,314,1,0,0,1,,1,1605,1919,2125,,0,1
20308831,grembergen,house,villa,995000,5,314,1,0,0,1,,1,1605,1919,2125,,0,1
20308829,bruxelles,apartment,apartment,240000,1,77,0,0,0,1,2,0,,79,0,Just renovated,2,0
20308828,bruxelles,apartment,apartment,245000,1,71,0,0,0,1,2,1,50,123,0,Just renovated,2,0
20308827,glabbeek,house,house,310000,2,187,1,0,0,1,99,0,,286,1094,Good,4,0
20308826,glabbeek,house,house,155000,2,137,1,0,0,1,23,0,,160,774,To renovate,3,0
20301966,berchem-sainte-agathe,apartment,apartment,249000,2,90,1,0,0,0,,0,,90,0,,3,0
20308816,autelbas,house,exceptional-property,570000,3,201,0,0,0,1,,0,,201,2872,,0,0
20308815,moircy,house,exceptional-property,495000,5,189,0,0,0,0,,0,,189,10680,To be done up,4,0
20308813,oostende,house,house,199500,3,180,1,0,0,0,,0,,180,177,To be done up,2,0
20308812,oostende,apartment,apartment,229000,2,84,1,0,0,0,,0,,84,0,Good,0,0
20308811,begijnendijk,house,house,315000,3,180,0,0,0,0,,0,,180,1103,To renovate,4,0
20308810,trazegnies,house,house,75000,2,,0,0,0,0,,0,,0,1040,To renovate,0,0
20308808,gooik,house,house,448000,3,175,1,0,0,1,,0,,175,844,Good,3,1
20308804,li%C3%A8ge,apartment,duplex,150000,3,116,1,0,0,0,,0,,116,0,To be done up,2,1
20308803,ganshoren,apartment,apartment,169000,1,50,1,0,0,1,9,0,,59,0,To renovate,0,1
20308802,braine-l%27alleud,house,house,399000,3,199,0,0,0,1,,1,220,419,570,To renovate,4,1
20308801,chapelle-lez-herlaimont,house,house,249000,3,136,1,0,0,1,354,1,422,912,522,Just renovated,2,1
20308798,villersle-bouillet,house,house,330000,4,135,0,0,0,1,,1,100,235,325,As new,3,0
20308805,saint-georgessur-meuse,house,house,330000,4,135,0,0,0,1,,1,100,235,325,As new,3,0
20308796,lubbeek,house,house,609000,4,210,1,0,0,1,,0,,210,587,As new,3,0
11484795,mons,house,house,310000,3,175,1,0,0,0,,1,100,275,215,Good,3,0
20308791,harelbeke,house,house,411300,4,185,0,0,0,0,,0,,185,271,,2,0
20308786,keerbergen,house,house,1199000,4,478,1,0,0,1,,0,,478,2980,,4,1
20308780,tessenderlo,house,house,347000,3,,1,0,0,0,,1,540,540,540,Just renovated,3,0
20292064,rumst,apartment,apartment,298000,2,93,1,0,0,1,,0,,93,0,,0,0
20293255,bruxelles,apartment,duplex,460000,2,130,0,0,0,1,15,0,,145,0,,2,0
20307958,oostende,apartment,apartment,189000,1,75,0,0,0,0,,0,,75,0,Good,3,1
20307249,kuurne,apartment,duplex,280000,2,156,1,0,0,1,,1,94,250,0,Good,2,0
20306628,gent,apartment,apartment,339000,2,72,1,0,0,0,,0,,72,0,Good,0,1
20204401,bruxelles,other,loft,345000,1,97,1,0,0,1,3,0,,100,0,Good,2,0
20307654,deurne,apartment,apartment,359000,2,99,0,0,0,0,,1,170,269,0,Good,2,0
20308679,oostduinkerke,apartment,apartment,690000,2,110,1,0,0,1,,0,,110,0,As new,0,0
20269653,engis,apartment,apartment,119000,2,80,1,0,0,0,,1,75,155,0,Good,3,0
20267584,heverlee,apartment,flat-studio,190000,1,32,0,1,0,0,,0,,32,0,Good,0,0
20265177,zelzate,apartment,apartment,285000,2,95,0,0,0,0,,0,,95,0,Good,0,0
20265194,eeklo,apartment,apartment,295000,2,98,0,0,0,0,,0,,98,0,Good,0,0
20194144,knokke-heist,apartment,apartment,1345000,3,121,1,1,0,0,,0,,121,0,Just renovated,3,1
20199450,paliseul,apartment,apartment,109000,2,104,1,0,0,0,,0,,104,0,Good,2,1
20309524,charleroi,apartment,apartment,138000,2,95,1,0,0,1,2,0,,97,0,Good,0,1
20280674,jette,apartment,apartment,155000,1,50,1,0,0,0,,0,,50,0,Good,3,1
20282776,izegem,apartment,apartment,159000,3,267,0,0,0,0,,0,,267,0,To renovate,0,0
20228483,auderghem,apartment,flat-studio,168000,,40,1,0,0,0,,0,,40,0,Good,2,1
20232017,brussel,apartment,apartment,175000,1,38,0,1,0,0,,0,,38,0,Good,0,0
20163998,anderlecht,apartment,apartment,184900,2,65,0,0,0,0,,0,,65,0,To renovate,2,1
20271837,evere,apartment,apartment,185000,1,43,0,1,0,0,,0,,43,0,Good,0,0
20217558,brussel,apartment,apartment,195000,1,34,0,1,0,0,,0,,34,0,Good,0,0
20259489,evere,apartment,flat-studio,206000,,36,1,0,0,1,1,0,,37,0,As new,2,1
20217607,brussel,apartment,apartment,225000,1,60,0,1,0,0,,0,,60,0,Good,0,0
20182289,woluwe-saint-pierre,apartment,apartment,225000,1,72,0,0,0,0,,0,,72,0,To renovate,2,1
20246236,sint-jans-molenbeek,apartment,apartment,230000,2,80,1,0,0,0,,0,,80,0,Good,0,0
20149010,bruxelles,apartment,apartment,239000,2,80,1,0,0,1,2,0,,82,0,Good,2,0
20308508,nederzwalm-hermelgem,house,mansion,398000,10,,0,0,0,1,,0,,0,922,,0,0
20308510,ronse,house,house,185000,4,300,0,0,0,1,20,0,,320,130,Just renovated,3,0
20308506,ronse,house,villa,450000,3,220,1,0,1,1,,0,,220,1484,Good,4,0
20308505,nederzwalm-hermelgem,apartment,apartment-block,398000,10,,0,0,0,1,,0,,0,922,,0,0
20308503,waregem,house,house,185000,2,150,1,0,0,0,,0,,150,353,To renovate,3,0
20308502,pittem,other,country-cottage,1895000,8,800,1,1,0,1,,0,,800,18262,Good,4,0
20308501,pittem,house,mixed-use-building,1895000,8,800,1,1,0,1,,0,,800,18262,Good,4,0
20308496,sint-jans-molenbeek,apartment,apartment,165000,1,55,0,0,0,1,11,0,,66,0,Good,2,0
20308494,laken,house,house,355000,3,,0,0,0,0,,0,,0,0,To renovate,2,0
20308499,laken,apartment,apartment-block,355000,3,,0,0,0,0,,0,,0,0,To renovate,2,0
20308489,deinze,apartment,apartment,210000,2,98,1,0,0,0,,0,,98,0,Good,2,0
20308490,deinze,apartment,apartment,351761,3,123,1,0,0,1,18,0,,141,0,,2,0
20308491,machelen,house,villa,749000,4,299,1,0,0,0,,0,,299,7594,Good,4,0
20308487,deinze,apartment,apartment,217500,2,90,1,0,0,0,,0,,90,0,Good,2,0
20308485,deinze,house,house,529000,3,171,0,0,0,0,,0,,171,781,,3,0
20308498,deurle,house,house,631594,4,225,0,0,0,0,,0,,225,624,,2,0
20308484,jabbeke,house,mixed-use-building,119000,2,34,1,1,0,0,,0,,34,0,As new,2,0
20308486,wontergem,house,house,365000,4,210,0,0,0,0,,0,,210,173,,3,0
20308481,petegem-aan-de-leie,apartment,apartment,199000,2,78,1,0,0,1,2,0,,80,0,Good,2,0
20308483,deinze,other,service-flat,419000,2,107,0,0,0,1,13,0,,120,0,Good,2,0
20308480,wondelgem,apartment,apartment,209000,3,90,1,0,0,0,,0,,90,0,To renovate,2,0
20308476,astene,house,house,420000,3,187,1,0,0,0,,0,,187,812,Good,4,0
20308479,deinze,apartment,apartment,234000,1,70,1,0,0,1,8,0,,78,0,,2,0
20308475,kortrijk,apartment,apartment,119000,1,40,1,0,0,1,3,0,,43,0,Good,2,0
20308474,deinze,house,villa,532000,3,166,0,0,0,0,,0,,166,905,Good,4,0
20308477,deinze,house,house,440000,3,185,1,0,0,0,,0,,185,242,Good,3,0
20308471,roeselare,house,house,639000,3,224,0,0,0,0,,0,,224,420,,3,0
20308472,oudenaarde,house,house,397000,3,160,1,0,0,0,,0,,160,401,,4,0
20308469,comblain-au-pont,house,house,94000,1,108,1,0,0,0,,0,,108,397,To be done up,3,0
20229187,frasnes-lez-buissenal,apartment,apartment,239000,2,100,1,0,0,0,,0,,100,0,As new,0,0
11201815,zeebrugge,apartment,apartment,239000,2,66,1,0,0,1,,0,,66,0,Good,2,0
20191719,nieuwpoort,apartment,apartment,239000,1,53,1,0,0,1,,0,,53,0,Good,0,0
20242721,aalst-9300,apartment,apartment,239000,2,131,1,0,0,1,,0,,131,0,Good,0,0
20199350,kortrijk,apartment,apartment,239500,2,80,1,0,0,0,,0,,80,0,Good,2,0
20027687,waterloo,apartment,apartment,245000,2,71,0,0,0,1,26,1,303,400,0,To renovate,2,1
20002423,bredene,apartment,apartment,245000,2,75,1,0,0,0,,0,,75,0,Good,0,0
20239949,gentbrugge,apartment,apartment,249000,2,98,0,0,0,1,10,0,,108,0,To be done up,0,0
20179942,rumst,apartment,apartment,249500,2,115,1,0,0,1,37,0,,152,0,Good,0,0
20237578,nivelles,apartment,apartment,250000,2,98,1,0,0,1,10,0,,108,0,Good,2,1
20220993,berchem,apartment,apartment,259000,3,119,1,0,0,1,11,0,,130,0,Good,2,0
11368274,tienen,apartment,apartment,265000,2,89,0,0,0,0,,0,,89,0,Just renovated,3,0
11455318,zeebrugge,apartment,penthouse,265000,1,41,1,0,0,1,,0,,41,0,Good,0,0
20207712,oostende,apartment,apartment,265000,2,85,0,0,0,0,,0,,85,0,Good,0,0
20053803,zottegem,apartment,apartment,265000,3,123,0,0,0,0,,0,,123,0,Good,2,0
20229964,antwerpen-2050,apartment,apartment,269000,2,87,0,0,0,1,,0,,87,0,Good,0,0
10665968,de-panne,apartment,apartment,269000,2,72,1,0,0,1,,0,,72,0,Good,0,0
11067851,oudenaarde,other,service-flat,269000,1,67,1,0,0,1,10,0,,77,0,As new,2,1
11441224,schaarbeek,apartment,apartment,275000,2,95,0,0,0,1,4,0,,99,0,Good,2,0
11389499,woluwe-saint-pierre,apartment,apartment,275000,1,73,1,0,0,1,6,0,,79,0,Good,2,1
10877332,nieuwpoort,other,service-flat,275000,1,63,0,0,0,1,,0,,63,0,Good,0,0
20217904,evergem,apartment,apartment,285000,2,89,1,0,0,1,,0,,89,0,Just renovated,0,0
20142880,evergem,apartment,apartment,285000,2,89,1,0,0,1,,0,,89,0,Just renovated,0,0
11435517,sint-amandsberg,apartment,apartment,290000,2,94,1,0,0,0,,0,,94,0,To be done up,0,0
11427280,gent,apartment,apartment,290000,2,94,1,0,0,0,,0,,94,0,To be done up,0,0
20059027,de-panne,apartment,apartment,295000,1,60,1,0,0,1,28,0,,88,0,To be done up,0,0
20232546,oostakker,apartment,apartment,298000,2,90,1,0,0,1,,0,,90,0,Good,0,0
11489571,bruxelles,apartment,duplex,299000,1,66,1,0,0,1,14,1,14,94,0,As new,2,1
20242871,nieuwpoort,apartment,apartment,299000,2,60,1,1,0,1,,0,,60,0,Good,0,0
20308229,maldegem,apartment,duplex,239000,2,79,1,0,0,1,10,0,,89,0,As new,2,0
20308228,maldegem,house,house,599500,5,200,1,0,0,1,25,0,,225,355,As new,3,0
20308227,deerlijk,house,house,425000,3,193,1,0,0,1,,0,,193,629,As new,3,0
20308226,geraardsbergen,house,house,275000,4,199,0,0,0,1,46,0,,245,240,Good,3,0
20308225,li%C3%A8ge,apartment,apartment,235000,2,88,1,0,0,1,9,0,,97,0,To be done up,0,1
20308224,gooik,house,house,424000,3,200,0,0,0,1,,1,481,681,598,Good,3,0
20308231,mont-saint-guibert,house,house,269000,3,113,0,0,0,1,45,1,46,204,283,To be done up,2,0
20245133,woluwe-saint-lambert,house,house,750000,5,225,1,0,0,1,15,1,120,360,200,To renovate,2,1
20308218,woluwe-saint-pierre,house,house,1195000,4,285,1,0,0,1,20,1,200,505,418,As new,3,0
20308215,saint-nicolas,other,bungalow,155000,2,85,1,0,0,1,50,1,550,685,672,To be done up,3,0
20308214,ath,apartment,apartment,230000,2,90,0,0,0,1,8,0,,98,0,Good,2,0
20308213,erquelinnes,house,mixed-use-building,390000,,297,0,0,0,0,,0,,297,2576,Good,4,0
20308211,leuven,apartment,flat-studio,165000,1,29,1,0,0,0,,0,,29,0,Good,2,0
20308209,erpe-mere,house,house,249000,4,220,0,0,0,1,,0,,220,418,To renovate,3,0
20308206,ouffet,house,house,299000,5,246,0,0,0,1,15,1,750,1011,1005,Good,0,0
20308204,oostakker,house,house,375000,3,160,0,0,0,0,,0,,160,447,To renovate,0,0
20308203,anderlecht,house,house,415000,4,175,1,0,1,0,,1,40,215,0,As new,0,0
20131726,bruxelles,apartment,apartment,215000,1,55,1,0,0,1,2,0,,57,0,To be done up,0,0
20308195,bastogne,apartment,apartment-block,430000,3,241,0,0,0,0,,0,,241,550,,3,0
20308191,wavre,house,house,375000,3,150,0,0,0,1,,0,,150,460,,0,0
20308190,bierges,house,house,375000,3,150,0,0,0,1,,0,,150,460,,0,0
20308189,antwerpen,house,house,390000,8,450,0,0,0,1,10,0,,460,161,Good,0,0
20308186,etterbeek,apartment,apartment-block,895000,5,356,1,0,0,1,20,0,,376,0,Good,2,0
20308185,etterbeek,house,mansion,425000,3,105,1,0,0,1,12,0,,117,0,,2,0
20308179,desselgem,house,house,375000,4,207,1,0,0,0,,0,,207,621,Good,3,0
20308178,sint-michiels,house,house,499000,4,195,1,0,0,1,,1,731,926,731,Good,4,0
20308175,binche,house,house,330000,4,140,1,0,0,1,,0,,140,100,,2,0
20308176,binche,house,house,220000,4,140,0,0,0,1,,0,,140,100,,2,0
20097492,hasti%C3%88re-lavaux,house,house,85000,2,38,1,0,0,1,,1,421,459,421,,4,0
20308172,ekeren,apartment,apartment,214900,2,73,1,0,0,1,7,0,,80,0,,3,0
11036918,deinze,apartment,apartment,360000,2,89,1,0,0,1,21,0,,110,0,Good,0,0
11084139,deinze,apartment,apartment,425000,2,99,1,0,0,1,21,0,,120,0,Good,0,0
11036922,deinze,apartment,apartment,440000,3,116,1,0,0,1,18,0,,134,0,Good,0,0
11084138,deinze,apartment,apartment,550000,3,130,1,0,0,1,26,0,,156,0,Good,0,0
20253560,de-haan,apartment,apartment,209780,2,81,1,0,0,1,,0,,81,0,To be done up,0,0
20255738,landegem,apartment,apartment,325000,2,106,0,0,0,1,,0,,106,0,As new,0,0
20255678,heverlee,apartment,apartment,445000,3,130,1,0,0,1,10,0,,140,0,Good,0,0
20313826,bruxelles,apartment,apartment,239000,2,69,1,0,0,1,,0,,69,0,Good,0,0
20258517,gent,apartment,apartment,419000,2,155,0,0,0,1,,0,,155,0,Good,2,0
20268574,woluwe-saint-lambert,apartment,penthouse,826500,3,173,1,0,0,1,61,0,,234,0,As new,2,1
20300373,zottegem,apartment,duplex,265000,2,131,1,0,0,0,,0,,131,0,As new,2,1
20251441,woluwe-saint-lambert,apartment,apartment,370000,2,85,1,1,0,1,,0,,85,0,Good,2,1
20213364,schaerbeek,apartment,apartment,395000,2,100,1,0,0,1,45,1,65,210,0,As new,2,1
20293272,saint-gilles,other,triplex,560000,3,100,0,0,0,1,,0,,100,0,,2,0
20293271,saint-gilles,apartment,apartment,560000,3,100,0,0,0,1,,0,,100,0,,2,0
20308713,brugge,apartment,ground-floor,249000,2,80,0,0,0,0,,0,,80,0,Good,0,0
20249588,aalst,apartment,apartment,225000,2,77,1,0,0,1,,0,,77,0,Good,2,0
20248472,gent,apartment,duplex,519000,2,108,1,0,0,1,14,0,,122,0,Good,0,0
20267660,eeklo,apartment,apartment,195000,2,94,0,0,0,1,16,0,,110,0,,0,0
20265068,wenduine,apartment,apartment,210000,2,99,1,0,0,1,,0,,99,0,Good,0,0
20268652,hoboken,apartment,apartment,230000,2,91,1,0,0,1,12,0,,103,0,Good,4,0
20213549,uccle,other,loft,795000,4,262,1,0,0,1,24,0,,286,0,As new,4,1
20245939,torhout,apartment,apartment,99000,1,46,1,0,0,1,,1,10,56,0,Good,2,0
20214518,westende,apartment,apartment,129000,1,35,0,1,0,0,,0,,35,0,To be done up,0,0
20280664,aalst,apartment,apartment,175000,2,75,1,0,0,1,,0,,75,0,Good,0,1
20125874,zaventem-sint-stevens-woluwe,apartment,apartment,180000,1,60,1,0,0,1,16,0,,76,0,Good,0,1
20281731,schaerbeek,apartment,apartment,190000,1,47,1,0,0,0,,0,,47,0,Good,2,1
20130618,kortenberg,apartment,ground-floor,275000,2,107,1,0,0,1,20,0,,127,0,,0,1
20307949,woluwe-saint-pierre,house,house,1195000,4,303,1,0,1,0,,1,250,553,428,Just renovated,3,0
20307947,zemst,house,house,369000,4,175,1,0,0,1,,0,,175,739,To renovate,2,0
20307939,anderlecht,apartment,apartment,215000,3,115,1,0,0,1,2,0,,117,0,,2,0
20307938,anderlecht,apartment,apartment,159000,1,70,1,0,0,1,2,0,,72,0,,2,0
20307933,uccle,apartment,apartment,199000,1,50,1,0,0,0,,0,,50,0,Good,0,1
20307924,heusden,house,house,375000,3,175,0,0,0,0,,0,,175,1038,Good,0,0
20307923,wuustwezel,house,house,475000,3,220,1,0,0,0,,0,,220,1581,Good,4,0
20307922,merksem,apartment,apartment,149000,1,50,0,0,0,1,,0,,50,0,Good,4,0
20307921,kapellen,house,house,1585000,5,457,1,0,0,0,,1,3830,4287,4000,,4,0
20307919,wuustwezel,house,house,320000,3,150,1,0,0,1,,0,,150,1314,To renovate,3,0
20307920,essen,house,house,315000,3,130,0,0,0,0,,1,375,505,475,To be done up,3,0
20307913,anderlecht,house,town-house,349000,3,125,1,0,0,1,6,0,,131,0,,2,0
20307912,menen,apartment,apartment,345000,2,148,1,0,0,0,,0,,148,0,Good,2,1
20307908,wilrijk,house,house,685000,5,202,1,0,0,0,,0,,202,276,Good,0,0
20307901,halle,apartment,duplex,385000,3,126,1,0,0,1,6,0,,132,0,Just renovated,3,0
20307900,halle,apartment,apartment,385000,3,126,1,0,0,1,6,0,,132,0,Just renovated,3,0
20307895,oostende,apartment,apartment,200000,2,70,1,0,0,1,1,0,,71,0,Just renovated,2,1
20307687,geraardsbergen,house,house,340000,3,160,1,0,0,1,,1,789,949,789,Good,4,1
20301924,wichelen,house,house,395000,3,251,0,0,0,0,,0,,251,909,To renovate,0,0
20307885,evegn%C3%A9e,other,bungalow,225000,1,140,0,0,0,0,,0,,140,570,,4,0
20307883,verviers,house,house,129000,2,80,1,0,0,0,,0,,80,283,To be done up,2,1
20307882,balen,apartment,apartment,239000,2,76,1,0,0,0,,0,,76,0,Good,2,0
20307881,balen,apartment,apartment,259000,2,90,1,0,0,1,5,0,,95,0,Good,2,0
20085771,sijsele,house,house,499000,3,177,0,0,1,0,,0,,177,1106,Good,4,0
20307877,leuven,house,house,375000,3,124,0,0,0,1,,0,,124,215,Good,0,0
20307876,turnhout,apartment,apartment,179000,3,127,0,0,0,1,10,0,,137,0,,2,0
20190230,anzegem,apartment,apartment,154500,1,60,1,0,0,1,,0,,60,0,Good,0,0
11165618,oostende,apartment,flat-studio,155000,,31,0,1,0,1,,0,,31,0,Good,0,0
11303272,brakel,apartment,apartment,157500,2,73,1,0,0,0,,0,,73,0,Good,0,0
20110677,auvelais,apartment,apartment,159000,1,57,1,0,0,1,5,0,,62,0,Good,3,0
10957419,kortrijk,apartment,apartment,159000,2,75,0,0,0,1,,0,,75,0,To be done up,0,0
10383514,nieuwpoort,apartment,flat-studio,159000,,39,0,1,0,1,,0,,39,0,To be done up,0,0
20223112,oostrozebeke,apartment,apartment,165000,2,124,0,0,0,1,20,0,,144,0,Good,2,0
20190229,anzegem,apartment,apartment,173000,1,60,1,0,0,1,,0,,60,0,Good,0,0
11444312,liege,apartment,apartment,175000,2,82,0,0,0,1,13,0,,95,0,To be done up,0,0
20149248,eeklo,apartment,apartment,175000,1,65,0,0,0,1,,0,,65,0,To be done up,0,0
20123103,montegnee,apartment,apartment,178137,1,60,1,0,0,1,31,0,,91,0,As new,2,0
20123104,montegnee,apartment,apartment,179627,2,65,1,0,0,1,14,0,,79,0,As new,2,0
11145303,seraing,apartment,apartment,180000,2,85,1,0,0,0,,0,,85,0,Good,2,0
20093914,waregem,apartment,apartment,185000,2,67,0,0,0,0,,0,,67,0,Good,2,0
20098027,zeebrugge,apartment,apartment,189000,2,66,1,0,0,1,,0,,66,0,To be done up,2,0
20235710,nieuwpoort,apartment,apartment,189500,1,68,0,0,0,1,,0,,68,0,Good,0,0
20103140,dinant,apartment,apartment,195000,2,107,1,0,0,1,28,1,68,203,0,As new,2,0
11442715,zeebrugge,apartment,apartment,195000,2,89,1,0,0,0,,0,,89,0,Good,0,0
20229325,anderlecht,apartment,apartment,199000,1,50,1,0,0,0,,0,,50,0,Good,2,0
20127119,uccle,apartment,apartment,199000,1,55,1,0,0,0,,0,,55,0,Good,2,1
20160288,lembeek,apartment,ground-floor,199000,1,86,1,0,0,0,,0,,86,0,Just renovated,0,0
20200754,hoboken,apartment,apartment,199000,2,70,1,0,0,1,7,0,,77,0,Good,2,0
20043819,veurne,other,service-flat,199000,1,52,1,0,0,1,12,0,,64,0,As new,0,0
20201214,ieper,apartment,apartment,209000,3,105,1,0,0,1,,0,,105,0,Just renovated,0,0
20046523,zeebrugge,apartment,apartment,210000,2,58,1,0,0,1,,0,,58,0,To be done up,2,0
20216063,oudenaarde,apartment,apartment,210000,2,77,1,0,0,0,,0,,77,0,Just renovated,2,0
20158710,oudenaarde,apartment,apartment,215000,1,42,1,0,0,0,,0,,42,0,Just renovated,2,0
20167704,forest,apartment,apartment,220000,2,75,1,0,0,0,,0,,75,0,To renovate,3,1
20241078,nieuwerkerken%20%289320%29,house,house,374900,3,210,1,0,0,1,20,1,550,780,770,Good,0,0
20229687,mere,house,house,395000,3,150,1,0,0,1,24,0,,174,223,Good,0,0
20214396,erpe,house,house,249000,2,135,1,0,0,1,,0,,135,520,Good,0,0
20211017,aalst%20%289300%29,house,house,299000,5,319,1,0,0,0,,0,,319,157,To be done up,0,0
20211018,hofstade%20%289308%29,house,house,299000,5,319,1,0,0,0,,0,,319,157,To be done up,0,0
20206817,aalst%20%289300%29,apartment,apartment,187500,1,101,1,0,0,0,,0,,101,0,Good,0,0
